full_name,first_name,last_name,country,id,type,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,type_avg,diff_avg,player_avg
Conor Washington,Conor,Washington,Northern-Ireland,19110,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.21,0.3,0.33,0.19,0.18,0,0.21,0.18,-0.06,0.15
Conor Washington,Conor,Washington,Northern-Ireland,19110,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0,0.1,0,0.25,0.12,-0.06,0.15
Mohammed Abdellaoue,Mohammed,Abdellaoue,Norway,99991,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.33,0.68,0.38,0.38,0.26,0.06,0.11,0.37,0.15,0,-1,-1,0.25,-0.06,0.22
Mohammed Abdellaoue,Mohammed,Abdellaoue,Norway,99991,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0.33,0.5,0.33,0.33,0,-1,0,-1,0,-1,-1,0.19,-0.06,0.22
Mohamed Elyounoussi,Mohamed,Elyounoussi,Norway,18946,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.33,0.21,0.5,0.38,0.48,0.26,0.3,0,0.35,0.28,-0.15,0.21
Mohamed Elyounoussi,Mohamed,Elyounoussi,Norway,18946,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.33,0.38,0.17,0,0.13,-0.15,0.21
Tarik Elyounoussi,Tarik,Elyounoussi,Norway,48152,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2,0.36,0.36,0.23,0.18,0.39,0.26,0.41,0,0.19,0,0.23,0.29,0.32,0.24,0.23,-0.14,0.16
Tarik Elyounoussi,Tarik,Elyounoussi,Norway,48152,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0.4,0.17,0.2,0,0.2,0,0,0,0.14,0.09,-0.14,0.16
Erling Haaland,Erling,Haaland,Norway,1100,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.17,0.48,0.46,1.07,0.44,-0.44,0.22
Erling Haaland,Erling,Haaland,Norway,1100,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-0.44,0.22
Erik Huseklepp,Erik,Huseklepp,Norway,94593,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11,0,0.05,0.11,0.42,0.33,0.14,0.25,0.23,0.15,0.28,0.15,0.25,0.29,-1,-1,0.2,-0.08,0.16
Erik Huseklepp,Erik,Huseklepp,Norway,94593,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.44,0.25,0.17,0,0,-1,-1,-1,-1,-1,-1,0.12,-0.08,0.16
Stefan Johansen,Stefan,Johansen,Norway,19159,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0,0.08,0.1,0.15,0.1,0.23,0.11,0.3,0.16,0.07,0,0.14,0,0.14
Stefan Johansen,Stefan,Johansen,Norway,19159,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,0,0.11,0,0,0.4,0.14,0.14,0,0.14
Ola Kamara,Ola,Kamara,Norway,12888,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27,0.31,0.34,0.4,0.48,0.14,0.4,0.57,0.49,0.44,0.27,0.19,0.36,0.06,0.39
Ola Kamara,Ola,Kamara,Norway,12888,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.2,-1,0,0,1.5,1,0.25,0.42,0.06,0.39
Joshua King,Joshua,King,Norway,18881,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.1,0.12,0.1,0.06,0.21,0.2,0.44,0.26,0.32,0.22,0.18,0.03,0.2
Joshua King,Joshua,King,Norway,18881,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.18,0,0.3,0,0.7,0,0.5,0.21,0.03,0.2
John Arne Riise,John Arne,Riise,Norway,114787,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.16,0.02,0.07,0,0.05,0.15,0,0,0,0,0.2,0,-1,-1,0,-1,0.04,0.12,0.1
John Arne Riise,John Arne,Riise,Norway,114787,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0.15,1,0,0,0.17,0,0.25,0.25,0.2,0,0.2,-1,-1,-1,-1,-1,-1,0.16,0.12,0.1
Alexander Sørloth,Alexander,Sørloth,Norway,1851,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.1,0,0.18,0.15,0.21,0.12,0.17,0.29,0,0,0.12,-0.01,0.12
Alexander Sørloth,Alexander,Sørloth,Norway,1851,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.11,0,0.33,0.11,-0.01,0.12
Jakub Blaszczykowski,Jakub,Blaszczykowski,Poland,3006,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.06,0.09,0.04,0.1,0.03,0.08,0.17,0.35,0.14,0.08,0.1,0,0.09,0.5,0.32,0.14,0.06,0.17
Jakub Blaszczykowski,Jakub,Blaszczykowski,Poland,3006,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.16,0.33,0.25,0,0.5,0,0.27,0,0.13,0.33,0,0.2,0.06,0.17
Kamil Glik,Kamil,Glik,Poland,97,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.04,0,0.08,0.03,0.06,0.18,0,0.15,0.09,0.02,0.04,0.06,-0.02,0.05
Kamil Glik,Kamil,Glik,Poland,97,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,0,0,0,0.09,0,0.06,0,0.07,0,0.11,0.04,-0.02,0.05
Kamil Grosicki,Kamil,Grosicki,Poland,3012,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.38,0.31,0.11,0.33,0.17,0.08,0.12,0,0.25,0.12,0.24,0.23,0.18,0.19,-0.05,0.17
Kamil Grosicki,Kamil,Grosicki,Poland,3012,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0.67,0.32,0,0.27,0,0.4,0.14,-0.05,0.17
Grzegorz Krychowiak,Grzegorz,Krychowiak,Poland,481,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.05,0,0.11,0.11,0.08,0.02,0,0,0.08,0.31,0.07,-0.05,0.05
Grzegorz Krychowiak,Grzegorz,Krychowiak,Poland,481,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0.11,0,0.07,0,0.09,0.02,-0.05,0.05
Robert Lewandowski,Robert,Lewandowski,Poland,521,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.62,0.21,0.65,0.73,0.6,0.51,0.82,0.91,0.82,0.81,1.17,0.69,-0.17,0.61
Robert Lewandowski,Robert,Lewandowski,Poland,521,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0.32,0.36,0.29,0,0.36,2,0.78,0,1.11,0,0.6,0.52,-0.17,0.61
Arkadiusz Milik,Arkadiusz,Milik,Poland,333,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.16,0.48,0.1,0.68,0.57,0.35,0.37,0.43,0.4,0.39,-0.13,0.33
Arkadiusz Milik,Arkadiusz,Milik,Poland,333,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0,0.33,0.33,0.39,0,0.08,0.5,0.4,0.26,-0.13,0.33
Krzysztof Piatek,Krzysztof,Piatek,Poland,1651,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.25,0.22,0.31,0.55,0.68,0.26,0.32,0.2,0.42
Krzysztof Piatek,Krzysztof,Piatek,Poland,1651,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.56,0.52,0.2,0.42
Waldemar Sobota,Waldemar,Sobota,Poland,24943,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,0.1,0.09,0.21,0.22,0.07,0.09,0.03,0.14,0,0.17,0.12,0.27,0.26
Waldemar Sobota,Waldemar,Sobota,Poland,24943,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.5,0.33,0.14,-1,0,-1,-1,-1,-1,0.39,0.27,0.26
Lukasz Teodorczyk,Lukasz,Teodorczyk,Poland,10,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18,0.04,0.37,0.04,0.4,0.07,0,0.09,0.04,0.07,0,0.04,0.11,0.06,0.03,0.02,0.1,-0.07,0.07
Lukasz Teodorczyk,Lukasz,Teodorczyk,Poland,10,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,0.29,0,0,0,0.07,-1,0,0.03,-0.07,0.07
Piotr Zielinski,Piotr,Zielinski,Poland,329,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.14,0.13,0.15,0.13,0.04,0.07,0.08,0.11
Piotr Zielinski,Piotr,Zielinski,Poland,329,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.33,0,0,0,0.11,0.25,0,0.15,0.08,0.11
Hugo Almeida,Hugo,Almeida,Portugal,41658,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.15,0.25,0.52,0.32,0.31,0.47,0.4,0.45,0.45,0.13,0.24,0,0.19,-1,0,0.26,-0.04,0.24
Hugo Almeida,Hugo,Almeida,Portugal,41658,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0.18,0.67,0.54,0.5,0.23,0,0.33,0,0,-1,-1,-1,-1,0.22,-0.04,0.24
Bruno Alves,Bruno,Alves,Portugal,31015,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.06,0.08,0.15,0.11,0.09,0,0.07,0.07,0.03,0.02,0.03,0.09,0.12,0,0.06,0.02,0.07
Bruno Alves,Bruno,Alves,Portugal,31015,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.15,0.25,0.11,0,0,0,0.29,0,0,0,0.2,-1,-1,0.08,0.02,0.07
Gonçalo Guedes,Gonçalo,Guedes,Portugal,925,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.15,0.14,0.15,0.2,0.08,0.12,0.15,0.2
Gonçalo Guedes,Gonçalo,Guedes,Portugal,925,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5,0.2,0.5,0.4,0.27,0.15,0.2
Éder Lopes,Éder,Lopes,Portugal,492,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04,0.18,0.2,0.35,0.56,0.25,0.37,0.21,0.19,0.14,0.09,0.21,0.23,-0.13,0.17
Éder Lopes,Éder,Lopes,Portugal,492,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.33,0.21,0,0.33,0,0,0.1,-0.13,0.17
Raul Meireles,Raul,Meireles,Portugal,114800,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.11,0.12,0.11,0.1,0.08,0.12,0.12,0.08,0.08,0.07,0.05,-1,-1,-1,-1,0.09,0.04,0.11
Raul Meireles,Raul,Meireles,Portugal,114800,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.08,0.25,0.19,0,0.11,0.5,0.08,-1,0,-1,-1,-1,-1,0.13,0.04,0.11
João Moutinho,João,Moutinho,Portugal,2677,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11,0.11,0.17,0.11,0.16,0.04,0.08,0.08,0.03,0.1,0.03,0.06,0.02,0.02,0.02,0.08,-0.04,0.06
João Moutinho,João,Moutinho,Portugal,2677,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.08,0,0,0,0.05,0,0,0,0.12,0.33,0.06,0,0,0.04,-0.04,0.06
Luís Nani,Luís,Nani,Portugal,50940,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13,0.17,0.08,0.13,0.15,0.21,0.21,0.14,0.07,0.3,0.26,0.19,0.12,0.32,-1,0.18,-0.06,0.15
Luís Nani,Luís,Nani,Portugal,50940,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.12,0,0.27,0,0.32,0,0.11,0.25,0.35,0.2,0,-1,-1,0.12,-0.06,0.15
 Pepe,,Pepe,Portugal,373,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.1,0.12,0,0,0.06,0.03,0.02,0.05,0.1,0.06,0.03,0.11,0.06,0.19,0.03,0.06,-0.01,0.06
 Pepe,,Pepe,Portugal,373,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11,0,0.07,0,0.07,0,0,0,0.07,0.17,0.12,0,0,0.05,-0.01,0.06
Hélder Postiga,Hélder,Postiga,Portugal,115228,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,0,0.11,0.39,0.1,0.19,0.03,0.26,0.23,0.34,0.14,0.12,0.45,0,-1,-1,-1,0.17,0.29,0.32
Hélder Postiga,Hélder,Postiga,Portugal,115228,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.4,0.5,0.21,0,0.4,-1,2,0.33,0.4,0.33,0.43,-1,0,-1,-1,-1,-1,0.46,0.29,0.32
Ricardo Quaresma,Ricardo,Quaresma,Portugal,1989,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05,1,0.16,0.24,0.29,0.04,0,0.28,0.21,-1,0.38,0.23,0.14,0.14,0.16,0.12,0.15,0.22,-0.13,0.16
Ricardo Quaresma,Ricardo,Quaresma,Portugal,1989,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0.19,-1,0,0,0,-1,0.5,0,0.21,0.2,0.06,-1,-1,0.09,-0.13,0.16
Cristiano Ronaldo,Cristiano,Ronaldo,Portugal,874,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14,0.11,0.22,0.26,0.43,0.88,0.49,0.94,0.98,1.11,1,1.06,1.2,1.06,0.87,1,0.64,0.83,0.73,-0.16,0.65
Cristiano Ronaldo,Cristiano,Ronaldo,Portugal,874,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.18,0,0.45,0,0.47,0.5,0.06,1,0.65,1,0.65,0,0.69,0.6,1.31,1.5,1.22,0.57,-0.16,0.65
Simão Sabrosa,Simão,Sabrosa,Portugal,116873,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.34,0.47,0.3,0.22,0.12,0.32,0.12,0.11,0.06,-1,-1,-1,-1,-1,-1,0.23,0.06,0.26
Simão Sabrosa,Simão,Sabrosa,Portugal,116873,nt,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0.38,0,0,0.35,1,0.4,0,0.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.29,0.06,0.26
André Silva,André,Silva,Portugal,2063,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27,0.5,0.25,0.27,0.42,0.34,-0.03,0.33
André Silva,André,Silva,Portugal,2063,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.29,0.53,0.75,0,0.31,-0.03,0.33
Bernardo Silva,Bernardo,Silva,Portugal,636,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.22,0.16,0.18,0.17,0.25,0.16,0.16,-0.01,0.16
Bernardo Silva,Bernardo,Silva,Portugal,636,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.25,0.14,0,0.2,0.33,0.15,-0.01,0.16
Silvestre Varela,Silvestre,Varela,Portugal,50123,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12,0.1,0,0.14,0.4,0.29,0.13,0.18,0.21,0.14,0.1,0,0.27,0.06,0.14,0.15,-0.03,0.14
Silvestre Varela,Silvestre,Varela,Portugal,50123,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.5,0.12,0,0.23,0,0,-1,-1,-1,-1,0.12,-0.03,0.14
Alexandru Chipciu,Alexandru,Chipciu,Romania,55967,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0.11,0.21,0.19,0.24,0.15,0.22,0.12,0,0.03,0,0.16,0,0.16
Alexandru Chipciu,Alexandru,Chipciu,Romania,55967,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,-1,0.29,-1,0,0,0.08,0.2,0.2,0.16,0,0.16
Gheorghe-Teodor Grozav,Gheorghe-Teodor,Grozav,Romania,28539,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.11,0,0.24,0.25,0.4,0.36,0.1,0.22,0.08,0.3,0.3,0.2,-0.02,0.19
Gheorghe-Teodor Grozav,Gheorghe-Teodor,Grozav,Romania,28539,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,0,0.09,-1,0,0.67,0,-1,0,0.18,-0.02,0.19
Claudiu Keserü,Claudiu,Keserü,Romania,1074,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.5,-1,0.43,0.17,0.29,0.22,0.53,0.27,0.7,0,0.59,0.31,0.23,0.43,0.36,0.03,0.38
Claudiu Keserü,Claudiu,Keserü,Romania,1074,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,0,0.18,0,0.12,0.17,0.75,0.39,0.03,0.38
Ciprian Marica,Ciprian,Marica,Romania,114998,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3,-1,0.17,0.32,0.09,0.19,0.33,0.25,0.09,0.32,0.24,0.25,0,-1,-1,-1,-1,0.21,0.21,0.32
Ciprian Marica,Ciprian,Marica,Romania,114998,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.4,0,0.54,0.33,0.25,0,0.23,1.5,0.38,-1,1,-1,-1,-1,-1,0.42,0.21,0.32
Adrian Mutu,Adrian,Mutu,Romania,113670,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0,-1,-1,-1,-1,0.17,0.08,0.21
Adrian Mutu,Adrian,Mutu,Romania,113670,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,-1,-1,-1,-1,-1,-1,0.25,0.08,0.21
George Puscas,George,Puscas,Romania,31562,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0,0,0.28,0.32,0.32,0.27,0.35,0.21,-0.02,0.2
George Puscas,George,Puscas,Romania,31562,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0.5,0.45,0.19,-0.02,0.2
Nicolae Stanciu,Nicolae,Stanciu,Romania,44439,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.08,0.1,0.06,0.14,0.21,0.39,0.26,0.25,0.2,0.1,0.18,0.12,0.24
Nicolae Stanciu,Nicolae,Stanciu,Romania,44439,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.57,0.33,0.25,0.33,0,0.3,0.12,0.24
Bogdan Stancu,Bogdan,Stancu,Romania,61828,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.35,0.41,0.44,0.31,0.33,0.46,0.37,0.33,0.09,0.28,0.27,0.58,0.35,0.05,0.38
Bogdan Stancu,Bogdan,Stancu,Romania,61828,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.18,0.67,0.2,1,0.27,1,0.29,-1,-1,0.4,0.05,0.38
Cristian Tanase,Cristian,Tanase,Romania,62256,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06,0.04,0.08,0.17,0.18,0.13,0.17,0,0.1,0.04,0.08,0.05,0.09,0.05,0.12
Cristian Tanase,Cristian,Tanase,Romania,62256,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.14,0.2,0.22,0.5,0.08,-1,0,-1,-1,-1,-1,0.14,0.05,0.12
Gabriel Torje,Gabriel,Torje,Romania,50095,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1,0.08,0.3,0.13,0.09,0,0.17,0.12,0,0.23,0.05,-1,0.12,0.03,0.14
Gabriel Torje,Gabriel,Torje,Romania,50095,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.33,0.31,0.33,0.23,0,0.12,0,0,-1,-1,0.15,0.03,0.14
Andrei Arshavin,Andrei,Arshavin,Russia,105837,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31,0.25,0.33,0.29,0.27,0.31,0.19,0.13,0.09,0.12,0.1,0.07,0.38,0.5,0.2,-1,0.24,-0.04,0.22
Andrei Arshavin,Andrei,Arshavin,Russia,105837,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0.38,0,0.35,0,0.21,0,0.06,-1,-1,-1,-1,-1,-1,-1,-1,0.2,-0.04,0.22
Diniyar Bilyaletdinov,Diniyar,Bilyaletdinov,Russia,104625,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28,0.09,0.07,1.43,0.21,0.21,0.06,0.05,0.16,0.14,0.11,0.1,0,-1,-1,-1,0.22,-0.12,0.16
Diniyar Bilyaletdinov,Diniyar,Bilyaletdinov,Russia,104625,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.11,-1,0.43,0,0.17,-1,0,-1,-1,-1,-1,-1,-1,0.1,-0.12,0.16
Denis Cheryshev,Denis,Cheryshev,Russia,923,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09,0.24,0.31,0,0.17,0.29,0,0.12,0.1,0.1,0.14,0.17,0.23
Denis Cheryshev,Denis,Cheryshev,Russia,923,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0.5,0.67,1,0.31,0.17,0.23
Alan Dzagoev,Alan,Dzagoev,Russia,835,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.32,0.28,0.12,0.15,0.23,0.14,0.25,0.21,0.28,0.19,0,0,0.2,-0.15,0.13
Alan Dzagoev,Alan,Dzagoev,Russia,835,nt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0.5,0,0,0,0.1,0,0,0,-1,0.05,-0.15,0.13
Artyom Dzyuba,Artyom,Dzyuba,Russia,1223,club,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.06,0.12,0.42,0.38,0.44,0.25,0.12,0.61,0.32,0.53,0.42,0.23,0.35,0.58,0.32,-0.06,0.29
